"__uid","__parent_uid","script_name","script_code","script_type","script_family","script_direction","script_baseline","script_whiteSpace","script_features","script_typicalFont","script_alternateNames","script_numericCode","script_casing","script_diacritics","script_contextualForms","script_complexPos","script_reordering","script_splitGraphs","script_ligatures","script_sample","__display_name","script_displayCode","script_openTypeTags","script_status","script_numericCodePlus","script_sortName","script_shortName","script_subjectTabFlags"
"hy327axg7v","","Jamo (alias for Jamo subset of Hangul)","Jamo","featural","East Asian","[unspecified]","[unspecified]","between words","[none specified]","","","284","no","no","no","no","no","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:8:""Jamo.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:28:""Hangul consonants and vowels"";s:6:""author"";s:0:"""";s:9:""copyright"";s:17:""Source: wikipedia"";s:5:""notes"";s:0:"""";}","Jamo (alias for Jamo subset of Hangul) [Jamo]","Jamo","jamo","Current","284 (left-to-right alphabetic)","Jamo (alias for Jamo subset of Hangul)","Jamo subset of Hangul script","1"
"m52pdcfpbg","","Dogra","Dogr","abugida","Indic","LTR","hanging","between words","[none specified]","","","328","no","yes","yes","yes","yes","no","required","a:8:{s:9:""file_name"";s:17:""Dogra_sample2.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:44:""Specimen of Dogra script (see Use & History)"";s:6:""author"";s:8:""Grierson"";s:9:""copyright"";s:17:""Copyright © 1916"";s:5:""notes"";s:0:"""";}","Dogra [Dogr]","Dogr","dogr","Historical","328 (alphasyllabic)","Dogra","Dogra script","19"
"gmcnqzhvbb","","Klingon (KLI pIqaD)","Piqd","alphabet","Artificial","LTR","[unspecified]","[unspecified]","[none specified]","","","293","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","","Klingon (KLI pIqaD) [Piqd]","Piqd","","Fictional","293 (left-to-right alphabetic)","Klingon (KLI pIqaD)","Klingon script","3"
"lndsemwell","","Symbols (Emoji variant)","Zsye","[unspecified]","Artificial","[unspecified]","[unspecified]","[unspecified]","[none specified]","","","993","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","","Symbols (Emoji variant) [Zsye]","Zsye","","Current","993 (private use, alias, or special)","Symbols (Emoji variant)","Emoji symbols","1"
"hz5xe77f39","","Todhri","Todr","alphabet","European","LTR","bottom","between words","[none specified]","","","229","no","yes","no","[unknown]","no","no","[unspecified]","a:8:{s:9:""file_name"";s:17:""Todhri-sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:47:""Sample from Todhri alphabet (see Use & History)"";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Todhri [Todr]","Todr","todr","Historical","229 (left-to-right alphabetic)","Todhri","Todhri script","3"
"pxrznhcjnr","","Kaida","Qa80","logo-syllabary","East Asian","vertical (RTL)","vertical","[unspecified]","[none specified]","","","0","no","no","no","no","no","no","none","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Kaida","","","Historical","00 (hieroglyphic/cuneiform)","Kaida","Kaida script","1"
"ryfr2yjdpm","","Kaddare","Qa75","alphabet","African","[unspecified]","centered","[unspecified]","[none specified]","","","0","yes","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:26:""Kaddare_cursive_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:14:""Kaddare sample"";s:6:""author"";s:0:"""";s:9:""copyright"";s:15:""(Public domain)"";s:5:""notes"";s:46:""from report of Somali Language Committee, 1961"";}","Kaddare","","","Historical","00 (hieroglyphic/cuneiform)","Kaddare","Kaddare script","1"
"z7qnpfj7rp","","Iban","Qa83","syllabary","Insular Southeast Asian","LTR","bottom","between words","[none specified]","","","0","no","no","no","no","no","no","none","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Iban","","","Current","00 (hieroglyphic/cuneiform)","Iban","Iban script","17"
"kydwd5s96r","","Eebee Hmong","Qa84","alphabet","Mainland Southeast Asian","LTR","bottom","between words","[none specified]","","","0","[unknown]","no","no","no","no","no","none","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Eebee Hmong","","","Current","00 (hieroglyphic/cuneiform)","Eebee Hmong","Eebee Hmong script","1"
"a5kdmhhaj7","","Coorgi-Cox","Qa68","alphabet","Indic","LTR","[unspecified]","[unspecified]","[none specified]","","","0","no","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:21:""Coorgi-cox_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:40:""Coorgi-Cox alphabet  (See Use & History)"";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Coorgi-Cox","","","Current","00 (hieroglyphic/cuneiform)","Coorgi-Cox","Coorgi-Cox script","3"
"c4yzw4wqmc","","Borama (Gadabuursi)","Qa85","alphabet","African","LTR","bottom","between words","[none specified]","","","0","no","[unknown]","no","[unknown]","no","no","[unspecified]","a:8:{s:9:""file_name"";s:17:""Borama_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:60:""Detail from Somali poem in Borama script (See Use & History)"";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Borama (Gadabuursi)","","","Historical","00 (hieroglyphic/cuneiform)","Borama (Gadabuursi)","Borama script","67"
"ypm2qveddl","","Bhujinmol","Qa74","abugida","Indic","LTR","hanging","[unspecified]","[none specified]","","","0","no","yes","yes","[unknown]","yes","[unknown]","required","a:8:{s:9:""file_name"";s:19:""Bhujimol_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:61:""Detail from Sanskrit manuscript written using Bhujimol script"";s:6:""author"";s:14:""Ms Sarah Welch"";s:9:""copyright"";s:22:""© 2018   CC-BY-SA-4.0"";s:5:""notes"";s:0:"""";}","Bhujinmol","","","Historical","00 (hieroglyphic/cuneiform)","Bhujinmol","Bhujinmol","1"
"xk6thsph3e","","Old Sogdian","Sogo","abjad","Middle Eastern","RTL","bottom","between words","[none specified]","","","142","no","no","[unknown]","no","no","no","[unspecified]","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Old Sogdian [Sogo]","Sogo","sogo","Historical","142 (right-to-left alphabetic)","Old Sogdian","Old Sogdian script","19"
"hrdfxj69mm","","Nyiakeng Puachue Hmong","Hmnp","alphabet","[unspecified]","LTR","bottom","[unspecified]","[none specified]","","","451","no","yes","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:27:""Nyiakeng_Puachue_sample.PNG"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:39:""Sample of Nyiakeng Puachue Hmong Script"";s:6:""author"";s:9:""Txawjteeb"";s:9:""copyright"";s:7:""© 2018"";s:5:""notes"";s:0:"""";}","Nyiakeng Puachue Hmong [Hmnp]","Hmnp","hmnp","Current","451 (syllabic)","Nyiakeng Puachue Hmong","Nyiakeng Puachue Hmong script","19"
"dxe3xf7yhx","","Shuishu","Shui","logo-syllabary","East Asian","vertical (RTL) and horizontal (LTR)","centered","none","[none specified]","","","530","no","no","[unknown]","no","no","no","none","a:8:{s:9:""file_name"";s:17:""Suishu_sample.JPG"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:58:""Sample of Shui Shu script. See Use & History subject area."";s:6:""author"";s:9:""(Unknown)"";s:9:""copyright"";s:13:""Public Domain"";s:5:""notes"";s:0:"""";}","Shuishu [Shui]","Shui","","Current","530 (ideographic)","Shuishu","Shuishu script","3"
"btdnahr32h","","Chorasmian","Chrs","abjad","Middle Eastern","RTL","bottom","[unspecified]","[none specified]","","","109","no","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:12:""nosample.JPG"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Chorasmian [Chrs]","Chrs","chrs","Historical","109 (right-to-left alphabetic)","Chorasmian","Chorasmian script","3"
"gzjquvw852","","Han (Traditional variant)","Hant","logo-syllabary","East Asian","vertical (RTL) and horizontal (LTR)","centered","none","","","","502","no","no","[unknown]","no","no","[unknown]","none","a:8:{s:9:""file_name"";s:19:""Han_traditional.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:55:""Song Dynasty stone rubbing of calligraphy by Ouyang Xun"";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Han (Traditional variant) [Hant]","Hant","","Current","502 (ideographic)","Han (Traditional variant)","Han script, Traditional variant","91"
"hxnj739l5w","","Tai Yo","Tayo","abugida","Mainland Southeast Asian","vertical (RTL)","vertical","[unspecified]","","","","380","no","yes","[unknown]","yes","[unknown]","[unknown]","required","a:8:{s:9:""file_name"";s:16:""TaiYo_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:13:""Tai Yo sample"";s:6:""author"";s:0:"""";s:9:""copyright"";s:24:""© Sầm Công Danh 2022"";s:5:""notes"";s:19:""(See Use & History)"";}","Tai Yo [Tayo]","Tayo","","Unclear","380 (alphasyllabic)","Tai Yo","Tai Yo script","67"
"ddabsbtvck","","Proto-Cuneiform","Pcun","logo-syllabary","Middle Eastern","[unspecified]","[unspecified]","[unspecified]","[none specified]","","","15","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:26:""Proto-cuneiform_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:51:""Detail from list of place names (see Use & History)"";s:6:""author"";s:0:"""";s:9:""copyright"";s:14:""© 2020 Zunkir"";s:5:""notes"";s:0:"""";}","Proto-Cuneiform [Pcun]","Pcun","","Historical","015 (hieroglyphic/cuneiform)","Proto-Cuneiform","Proto-Cuniform script","3"
"v27u53qykt","","Nag Mundari","Nagm","alphabet","Indic","LTR","bottom","between words","[none specified]","","Mundari Bani","295","no","yes","[unknown]","[unknown]","no","no","none","a:8:{s:9:""file_name"";s:22:""MundariBani_sample.PNG"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:26:""Mundari Bani script sample"";s:6:""author"";s:12:""Rishu Shukla"";s:9:""copyright"";s:7:""© 2022"";s:5:""notes"";s:0:"""";}","Nag Mundari [Nagm]","Nagm","nagm","Current","295 (left-to-right alphabetic)","Nag Mundari","Nag Mundari script","67"
"e4egvrk2gt","","Chisoi","Chis","alphabet","Indic","LTR","bottom","between words","[none specified]","","","298","no","yes","[unknown]","[unknown]","no","no","none","","Chisoi [Chis]","Chis","","Current","298 (left-to-right alphabetic)","Chisoi","Chisoi script","1"
"rg4a45sm9h","","Ol Onal","Onao","alphabet","Indic","LTR","bottom","between words","[none specified]","","","296","no","yes","no","no","no","no","none","a:8:{s:9:""file_name"";s:22:""Bhumij_font_sample.PNG"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:46:""Sample from Bhumij font (used with permission)"";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Ol Onal [Onao]","Onao","onao","Current","296 (left-to-right alphabetic)","Ol Onal","Ol Onal script","1"
"uzqy8m72rh","","Sidetic","Sidt","alphabet","[unspecified]","RTL","bottom","[unspecified]","[none specified]","","","180","no","[unknown]","[unknown]","[unknown]","no","no","[unspecified]","","Sidetic [Sidt]","Sidt","","Historical","180 (right-to-left alphabetic)","Sidetic","Sidetic script","1"
